,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings,class
1026,33.973964,1,0,0,0,6507.628814,0,0,0,1,0,31.528917,0,0,0,1,0,1.420638,0,1,0,1,0,2.459702,0,1,0,0,1.478603,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.406115,0,0,1,0,0,bad
1027,32.426901,0,1,0,0,7863.57127,0,1,0,0,0,27.073428,0,0,0,1,0,1.967627,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.777459,0,0,1,0,0,bad
1028,51.397851,0,1,0,0,7119.508973,0,0,0,1,0,44.933056,0,1,0,0,0,1.459511,0,1,0,1,0,3.020424,0,1,0,0,1.859035,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.153548,0,0,1,0,0,bad
1029,33.528568,1,0,0,0,4271.87458,0,1,0,0,0,29.858903,1,0,0,0,0,2.514929,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
1030,27.270002,0,1,0,0,1819.447745,0,0,0,1,0,22.080559,1,0,0,0,0,1.44819,0,1,0,1,0,3.661556,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.770568,0,0,1,0,0,bad
1031,28.26367,1,0,0,0,1926.830454,0,0,0,1,0,18,0,0,1,0,0,1.81577,0,1,0,1,0,3.940405,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.341106,0,0,1,0,0,bad
1032,24.552162,0,1,0,0,670.195128,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.253803,0,0,1,0,0,bad
1033,31.819722,0,1,0,0,3496.333356,0,0,0,1,0,12,0,0,0,1,0,1.180318,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.104642,0,0,1,0,0,bad
1034,29.1994,0,1,0,0,6885.085158,0,0,0,1,0,17.692332,1,0,0,0,0,1,0,1,0,1,0,1.821422,0,1,0,0,1.097373,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.429911,0,0,1,0,0,bad
1035,64.897044,0,1,0,0,760.637771,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.054898,0,0,1,0,0,bad
1036,24.096067,0,1,0,0,2463.5879,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,3.08107,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.491357,0,0,1,0,0,bad
1037,22.552917,0,1,0,0,1267.567908,0,0,0,1,0,14.149477,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.76072,0,0,0,0,1,bad
1038,32.434498,0,1,0,0,1126.49303,0,0,0,1,0,12.395126,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.399124,0,0,1,0,0,bad
1039,30.298189,1,0,0,0,1930.312288,0,0,0,1,0,27.872755,0,0,1,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.455656,0,0,1,0,0,bad
1040,36.590729,1,0,0,0,947.555851,0,0,0,1,0,18.355301,0,1,0,0,0,1.096981,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
1041,33.079523,0,1,0,0,2058.047163,0,0,0,1,0,18.232909,1,0,0,0,0,1,0,1,0,1,0,2.093624,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.962176,0,0,1,0,0,bad
1042,35.094783,0,1,0,0,3395.206261,0,0,0,1,0,13.546831,0,0,0,1,0,1.835402,0,1,0,1,0,1.832979,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.992167,0,0,1,0,0,bad
1043,51.102527,0,1,0,0,7639.122534,0,0,0,1,0,39.318715,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.141056,0,0,1,0,0,bad
1044,28,1,0,0,0,9470.710675,0,0,0,1,0,36,0,0,1,0,0,1.732102,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.302593,0,0,1,0,0,bad
1045,29.510233,0,1,0,0,4459.149395,0,0,1,0,0,46.67791,1,0,0,0,0,2,0,1,0,1,0,2.611949,0,1,0,0,1.359339,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.580154,0,0,1,0,0,bad
1046,40.13672,0,1,0,0,1618.262448,1,0,0,0,0,19.462114,1,0,0,0,0,1.891189,0,1,0,1,0,4,0,1,0,0,1.656357,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.346169,0,0,1,0,0,bad
1047,29.458526,0,1,0,0,900.446456,0,0,0,1,0,21.313176,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.834442,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.112614,0,0,1,0,0,bad
1048,62.528421,1,0,0,0,5144.60331,0,1,0,0,0,25.935511,1,0,0,0,0,1.045032,0,1,0,1,0,2,0,1,0,0,1.627964,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1049,38.757305,0,1,0,0,681.183608,0,0,0,1,0,12,1,0,0,0,0,1.521094,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.721769,0,0,1,0,0,bad
1050,37.929001,0,0,0,1,4591.641258,0,0,0,1,0,20.427244,1,0,0,0,0,2.892922,0,1,0,1,0,1.62536,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.409961,0,0,1,0,0,bad
1051,31.355162,1,0,0,0,3937.29699,0,0,0,1,0,30.869341,1,0,0,0,0,1,0,1,0,1,0,3.470375,0,1,0,0,1.288032,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.557287,0,0,1,0,0,bad
1052,39.104226,0,1,0,0,3919.909918,0,0,0,1,0,43.424224,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.091564,0,0,1,0,0,bad
1053,24.505832,1,0,0,0,2983.333508,0,0,0,1,0,22.660071,1,0,0,0,0,1.775617,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.579855,0,0,1,0,0,bad
1054,37.665067,1,0,0,0,1527.031288,0,0,0,1,0,11.643556,1,0,0,0,0,1.728613,0,1,0,1,0,2.687291,0,1,0,0,1.08841,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.740507,0,0,1,0,0,bad
1055,31.248191,1,0,0,0,949.386946,0,0,0,1,0,9.167671,0,1,0,0,0,3.718115,0,1,0,1,0,2.383018,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.585443,0,0,1,0,0,bad
1056,36.262702,1,0,0,0,4262.190097,0,1,0,0,0,23.510262,1,0,0,0,0,2.217001,0,1,0,1,0,1.037343,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.941414,0,0,1,0,0,bad
1057,23.446132,0,1,0,0,888.017402,0,0,0,1,0,13.674742,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.486869,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1058,40.147181,1,0,0,0,5263.673165,0,1,0,0,0,27.383025,1,0,0,0,0,2,0,1,0,1,0,2.87595,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.441605,0,0,1,0,0,bad
1059,41.943768,1,0,0,0,1909.034709,0,1,0,0,0,18.489508,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.100403,0,0,1,0,0,bad
1060,32.591617,1,0,0,0,10687.29206,0,0,0,1,0,48,1,0,0,0,0,2.871319,0,1,0,1,0,3.276846,1,0,0,0,1.106154,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.823328,0,0,1,0,0,bad
1061,42.413919,0,1,0,0,7864.97317,0,1,0,0,0,42.235028,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1062,25.497437,1,0,0,0,1465.294185,0,0,0,1,0,9,0,1,0,0,0,1,0,1,0,1,0,3.284501,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.337169,0,0,1,0,0,bad
1063,26,1,0,0,0,4263.150053,0,0,0,0,1,33.932763,1,0,0,0,0,1.519395,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.900766,0,0,1,0,0,bad
1064,28.941097,0,1,0,0,1816.611092,0,0,0,1,0,22.281411,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1.59151,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.273333,0,0,1,0,0,bad
1065,26.119885,1,0,0,0,14123.14152,0,0,0,1,0,36.675376,0,0,0,1,0,1,0,1,0,1,0,3.453949,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
1066,56.14792,1,0,0,0,2764.377859,0,0,0,1,0,15.093018,0,0,0,1,0,1.03838,0,1,0,1,0,3.210398,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
1067,27.740837,0,1,0,0,906.553231,0,0,0,1,0,14.934128,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.964944,0,0,0,0,1,bad
1068,26.223578,0,0,0,1,4609.322754,0,0,0,1,0,21.875908,0,0,1,0,0,1.394671,0,1,0,1,0,2.49387,0,1,0,0,1.069904,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1069,22.113703,0,1,0,0,552.975981,0,0,0,1,0,12.825144,0,0,1,0,0,1,0,1,0,1,0,3.935838,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.03135,0,0,1,0,0,bad
1070,25.527956,0,1,0,0,2149.611541,0,0,0,1,0,27.639042,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.87869,0,0,1,0,0,bad
1071,27.104815,0,1,0,0,2148.798748,0,0,0,1,0,14.915058,1,0,0,0,0,1.350387,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.300435,0,0,1,0,0,bad
1072,37.349038,1,0,0,0,796.855242,0,0,0,1,0,14.845416,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.603807,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.582653,0,0,1,0,0,bad
1073,34.472134,1,0,0,0,9054.798588,0,0,0,1,0,16.699508,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1074,28.498399,0,1,0,0,3099.071366,0,0,0,1,0,47.190947,0,0,1,0,0,1.72204,0,1,0,1,0,2.81028,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
1075,34.294673,1,0,0,0,11995.81818,0,0,0,1,0,27.911424,1,0,0,0,0,1.639848,0,1,0,0,1,1.344013,0,1,0,0,1.271923,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.658734,0,0,1,0,0,bad
1076,29.739682,0,0,0,1,4607.643209,0,0,0,1,0,41.75302,0,0,1,0,0,1.085132,0,1,0,1,0,2.11267,0,1,0,0,1.42855,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1077,30.893389,0,1,0,0,1003.899161,0,0,0,1,0,20.198673,1,0,0,0,0,1,0,1,0,1,0,1.462678,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.896529,0,0,1,0,0,bad
1078,25.669745,0,1,0,0,9305.716132,0,0,0,1,0,36,0,0,1,0,0,1,0,1,0,1,0,1.490724,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.062505,0,0,1,0,0,bad
1079,24.880174,0,1,0,0,9634.442732,0,0,0,1,0,42.268786,0,0,1,0,0,1.614692,0,1,0,1,0,2.192958,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.427534,0,0,1,0,0,bad
1080,37.990115,1,0,0,0,3816.506596,0,0,0,1,0,42.128553,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1.779669,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.250506,0,0,1,0,0,bad
1081,36.443564,0,1,0,0,1339.13143,0,0,0,1,0,11.048459,0,0,1,0,0,2,0,1,0,1,0,4,0,1,0,0,1.924177,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
1082,36.980356,0,1,0,0,9965.689847,0,0,0,1,0,41.280479,0,0,1,0,0,1.015847,0,1,0,1,0,1.011962,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.784471,0,0,1,0,0,bad
1083,38.204041,0,1,0,0,722.458414,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,1,1.139092,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.395468,0,0,1,0,0,bad
1084,23.963236,1,0,0,0,1233.885162,0,0,0,1,0,11.09762,1,0,0,0,0,1,0,1,0,1,0,3.407753,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.695877,0,0,1,0,0,bad
1085,34.70731,0,1,0,0,684.860081,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,3.544696,0,1,0,0,1.866045,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.449267,0,0,1,0,0,bad
1086,40.29889,1,0,0,0,2732.233975,0,0,0,1,0,36,0,0,0,1,0,1,0,1,0,1,0,3.001543,0,1,0,0,1.207926,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.890466,0,0,1,0,0,bad
1087,27.284055,1,0,0,0,4258.494967,0,1,0,0,0,30,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.506742,0,0,1,0,0,bad
1088,31.462223,1,0,0,0,1925.478925,0,0,0,1,0,19.463262,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,bad
1089,26.404048,0,1,0,0,1881.855393,0,0,0,1,0,18,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.963706,0,0,1,0,0,bad
1090,29.115694,0,1,0,0,7426.128552,0,0,0,1,0,49.222889,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.461053,0,0,0,0,1,bad
1091,26.369482,1,0,0,0,11635.17912,0,0,0,1,0,45.211503,1,0,0,0,0,2,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,bad
1092,35.335424,0,1,0,0,4143.61015,0,0,0,1,0,19.658184,1,0,0,0,0,1.220405,0,1,0,1,0,2.81693,0,1,0,0,1.161029,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.64083,0,0,1,0,0,bad
1093,37.279675,0,1,0,0,3372.227712,0,0,0,1,0,17.603851,0,0,0,1,0,1,0,1,0,1,0,3.368913,0,1,0,0,1.890098,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1094,24.166066,0,1,0,0,1274.569547,0,0,0,1,0,15,1,0,0,0,0,1,0,1,0,0,1,3.260391,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,bad
1095,38.484772,0,1,0,0,1172.08687,0,0,0,1,0,19.066158,0,0,0,1,0,1.995613,0,1,0,1,0,2.462673,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.688013,0,0,1,0,0,bad
1096,28.515171,0,1,0,0,955.240724,0,0,0,1,0,11.223616,0,1,0,0,0,1.529224,0,1,0,1,0,3.483443,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.642113,0,0,1,0,0,bad
1097,30.572999,0,1,0,0,6200.520502,0,1,0,0,0,15.474704,0,0,0,1,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.641642,0,0,1,0,0,bad
1098,40.964236,1,0,0,0,1240.41137,0,0,0,1,0,13.111428,1,0,0,0,0,1,0,1,0,1,0,1.930214,0,1,0,0,1.646377,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.164457,0,0,1,0,0,bad
1099,25.853676,0,0,0,1,4578.554049,0,0,1,0,0,43.387507,1,0,0,0,0,2,0,1,0,1,0,3.240107,0,1,0,0,1.528891,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.574505,0,0,1,0,0,bad
1100,29.463965,0,1,0,0,2396.311209,0,0,0,1,0,33.349757,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.52731,0,0,1,0,0,bad
1101,23.59296,0,1,0,0,2464.350671,0,0,0,1,0,27.925297,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.030599,0,0,1,0,0,bad
1102,34.693208,0,1,0,0,3470.378752,0,0,0,1,0,14.355354,1,0,0,0,0,1.344755,0,1,0,1,0,3.30846,0,1,0,0,1.768619,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
1103,25.901695,1,0,0,0,14615.66608,0,0,0,1,0,19.804881,0,0,0,1,0,1.919101,0,1,0,1,0,1.653013,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.747832,0,0,1,0,0,bad
1104,29.59713,0,1,0,0,7743.653987,0,0,0,1,0,36.124474,0,0,0,1,0,1.186766,0,1,1,0,0,2.556609,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.669064,0,0,1,0,0,bad
1105,35.476841,1,0,0,0,14085.37565,0,0,0,1,0,57.762804,0,0,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
1106,46.177888,1,0,0,0,12932.11675,0,0,0,1,0,30.199473,0,0,0,1,0,1,0,1,1,0,0,2.561357,1,0,0,0,1.185274,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1107,46.944943,1,0,0,0,1209.074462,0,0,0,1,0,10.982113,0,0,0,1,0,1.773303,0,1,0,1,0,1.728159,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.901393,0,0,1,0,0,bad
1108,39.962782,1,0,0,0,8445.031372,0,0,0,1,0,26.586965,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.382256,0,0,1,0,0,bad
1109,19.352237,0,1,0,0,2007.414291,0,0,0,1,0,17.331676,1,0,0,0,0,1.258865,0,1,0,1,0,1.861196,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.697777,0,0,1,0,0,bad
1110,28.143315,1,0,0,0,937.685695,0,0,0,1,0,8.282543,0,1,0,0,0,1.73905,0,1,0,1,0,1.619823,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.99443,0,0,1,0,0,bad
1111,39.230408,0,1,0,0,2316.606995,0,0,0,1,0,13.830433,0,0,1,0,0,1.931519,0,1,0,1,0,3.509514,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.62957,0,0,1,0,0,bad
1112,27.303876,0,1,0,0,1382.509422,0,0,0,1,0,20.934664,1,0,0,0,0,1,0,1,0,1,0,2.912908,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,bad
1113,42.134004,0,1,0,0,2567.040669,0,0,0,1,0,13.367908,0,0,0,1,0,1.448263,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.337369,0,0,1,0,0,bad
1114,36.466517,0,1,0,0,1078.777619,0,0,0,1,0,16.32853,1,0,0,0,0,1.707156,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.693006,0,0,1,0,0,bad
1115,24.349324,1,0,0,0,2724.756598,0,0,0,1,0,16.89589,0,0,0,1,0,1,0,1,0,1,0,1.833976,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.76791,0,0,1,0,0,bad
1116,59.615633,0,1,0,0,1190.016379,0,1,0,0,0,23.083113,0,0,0,1,0,2.769606,0,1,0,1,0,2.018174,0,1,0,0,1.397418,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1117,28.18516,1,0,0,0,11376.60592,0,0,0,1,0,24,1,0,0,0,0,2,0,1,0,1,0,1.212342,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.61208,0,0,1,0,0,bad
1118,24.640323,1,0,0,0,1474.448963,0,0,0,1,0,15.712018,0,1,0,0,0,1.894556,0,1,0,1,0,3.027247,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.386382,0,0,1,0,0,bad
