,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,class=bad,class=good,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings
1047,29.458526000000003,0.0,1.0,0.0,0.0,1.0,0.0,900.446456,0.0,0.0,0.0,1.0,0.0,21.313176000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.834442,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1126139999999998,0.0,0.0,1.0,0.0,0.0
1048,62.528420999999994,1.0,0.0,0.0,0.0,1.0,0.0,5144.60331,0.0,1.0,0.0,0.0,0.0,25.935510999999998,1.0,0.0,0.0,0.0,0.0,1.045032,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.627964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1049,38.757305,0.0,1.0,0.0,0.0,1.0,0.0,681.183608,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.521094,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7217689999999999,0.0,0.0,1.0,0.0,0.0
1050,37.929001,0.0,0.0,0.0,1.0,1.0,0.0,4591.641258,0.0,0.0,0.0,1.0,0.0,20.427244,1.0,0.0,0.0,0.0,0.0,2.892922,0.0,1.0,0.0,1.0,0.0,1.6253600000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.409961,0.0,0.0,1.0,0.0,0.0
1051,31.355162,1.0,0.0,0.0,0.0,1.0,0.0,3937.29699,0.0,0.0,0.0,1.0,0.0,30.869341,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.470375,0.0,1.0,0.0,0.0,1.288032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557287,0.0,0.0,1.0,0.0,0.0
1052,39.104226000000004,0.0,1.0,0.0,0.0,1.0,0.0,3919.909918,0.0,0.0,0.0,1.0,0.0,43.424224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.091564,0.0,0.0,1.0,0.0,0.0
1053,24.505832,1.0,0.0,0.0,0.0,1.0,0.0,2983.3335079999997,0.0,0.0,0.0,1.0,0.0,22.660071,1.0,0.0,0.0,0.0,0.0,1.7756169999999998,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5798550000000002,0.0,0.0,1.0,0.0,0.0
1054,37.665067,1.0,0.0,0.0,0.0,1.0,0.0,1527.0312880000001,0.0,0.0,0.0,1.0,0.0,11.643556,1.0,0.0,0.0,0.0,0.0,1.7286130000000002,0.0,1.0,0.0,1.0,0.0,2.687291,0.0,1.0,0.0,0.0,1.08841,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.740507,0.0,0.0,1.0,0.0,0.0
1055,31.248191,1.0,0.0,0.0,0.0,1.0,0.0,949.3869460000001,0.0,0.0,0.0,1.0,0.0,9.167671,0.0,1.0,0.0,0.0,0.0,3.718115,0.0,1.0,0.0,1.0,0.0,2.383018,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.585443,0.0,0.0,1.0,0.0,0.0
1056,36.262702000000004,1.0,0.0,0.0,0.0,1.0,0.0,4262.190097,0.0,1.0,0.0,0.0,0.0,23.510262,1.0,0.0,0.0,0.0,0.0,2.2170009999999998,0.0,1.0,0.0,1.0,0.0,1.0373430000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941414,0.0,0.0,1.0,0.0,0.0
1057,23.446132000000002,0.0,1.0,0.0,0.0,1.0,0.0,888.017402,0.0,0.0,0.0,1.0,0.0,13.674742000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.486869,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1058,40.147180999999996,1.0,0.0,0.0,0.0,1.0,0.0,5263.673165,0.0,1.0,0.0,0.0,0.0,27.383025,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.87595,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4416050000000005,0.0,0.0,1.0,0.0,0.0
1059,41.943768,1.0,0.0,0.0,0.0,1.0,0.0,1909.034709,0.0,1.0,0.0,0.0,0.0,18.489507999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100403,0.0,0.0,1.0,0.0,0.0
1060,32.591617,1.0,0.0,0.0,0.0,1.0,0.0,10687.292057999999,0.0,0.0,0.0,1.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,2.8713189999999997,0.0,1.0,0.0,1.0,0.0,3.276846,1.0,0.0,0.0,0.0,1.106154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.823328,0.0,0.0,1.0,0.0,0.0
1061,42.413919,0.0,1.0,0.0,0.0,1.0,0.0,7864.97317,0.0,1.0,0.0,0.0,0.0,42.235028,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1062,25.497436999999998,1.0,0.0,0.0,0.0,1.0,0.0,1465.294185,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.284501,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.337169,0.0,0.0,1.0,0.0,0.0
1063,26.0,1.0,0.0,0.0,0.0,1.0,0.0,4263.150053,0.0,0.0,0.0,0.0,1.0,33.932763,1.0,0.0,0.0,0.0,0.0,1.519395,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.900766,0.0,0.0,1.0,0.0,0.0
1064,28.941096999999996,0.0,1.0,0.0,0.0,1.0,0.0,1816.611092,0.0,0.0,0.0,1.0,0.0,22.281411,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.59151,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.273333,0.0,0.0,1.0,0.0,0.0
1065,26.119885,1.0,0.0,0.0,0.0,1.0,0.0,14123.141515000001,0.0,0.0,0.0,1.0,0.0,36.675376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.4539489999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1066,56.14791999999999,1.0,0.0,0.0,0.0,1.0,0.0,2764.377859,0.0,0.0,0.0,1.0,0.0,15.093017999999999,0.0,0.0,0.0,1.0,0.0,1.0383799999999999,0.0,1.0,0.0,1.0,0.0,3.210398,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1067,27.740837,0.0,1.0,0.0,0.0,1.0,0.0,906.5532310000001,0.0,0.0,0.0,1.0,0.0,14.934128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.964944,0.0,0.0,0.0,0.0,1.0
1068,26.223578000000003,0.0,0.0,0.0,1.0,1.0,0.0,4609.322754,0.0,0.0,0.0,1.0,0.0,21.875908,0.0,0.0,1.0,0.0,0.0,1.394671,0.0,1.0,0.0,1.0,0.0,2.4938700000000003,0.0,1.0,0.0,0.0,1.0699040000000002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1069,22.113703,0.0,1.0,0.0,0.0,1.0,0.0,552.9759809999999,0.0,0.0,0.0,1.0,0.0,12.825144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.935838,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03135,0.0,0.0,1.0,0.0,0.0
1070,25.527956,0.0,1.0,0.0,0.0,1.0,0.0,2149.611541,0.0,0.0,0.0,1.0,0.0,27.639042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8786900000000002,0.0,0.0,1.0,0.0,0.0
1071,27.104815000000002,0.0,1.0,0.0,0.0,1.0,0.0,2148.798748,0.0,0.0,0.0,1.0,0.0,14.915057999999998,1.0,0.0,0.0,0.0,0.0,1.350387,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.300435,0.0,0.0,1.0,0.0,0.0
1072,37.349038,1.0,0.0,0.0,0.0,1.0,0.0,796.855242,0.0,0.0,0.0,1.0,0.0,14.845416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.603807,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.582653,0.0,0.0,1.0,0.0,0.0
1073,34.472134000000004,1.0,0.0,0.0,0.0,1.0,0.0,9054.798588,0.0,0.0,0.0,1.0,0.0,16.699507999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1074,28.498399,0.0,1.0,0.0,0.0,1.0,0.0,3099.071366,0.0,0.0,0.0,1.0,0.0,47.190946999999994,0.0,0.0,1.0,0.0,0.0,1.7220400000000002,0.0,1.0,0.0,1.0,0.0,2.81028,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1075,34.294672999999996,1.0,0.0,0.0,0.0,1.0,0.0,11995.818178,0.0,0.0,0.0,1.0,0.0,27.911424,1.0,0.0,0.0,0.0,0.0,1.639848,0.0,1.0,0.0,0.0,1.0,1.344013,0.0,1.0,0.0,0.0,1.271923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.658734,0.0,0.0,1.0,0.0,0.0
1076,29.739682000000002,0.0,0.0,0.0,1.0,1.0,0.0,4607.643209000001,0.0,0.0,0.0,1.0,0.0,41.75302,0.0,0.0,1.0,0.0,0.0,1.085132,0.0,1.0,0.0,1.0,0.0,2.11267,0.0,1.0,0.0,0.0,1.42855,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1077,30.893389000000003,0.0,1.0,0.0,0.0,1.0,0.0,1003.8991609999999,0.0,0.0,0.0,1.0,0.0,20.198673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4626780000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.896529,0.0,0.0,1.0,0.0,0.0
1078,25.669745000000002,0.0,1.0,0.0,0.0,1.0,0.0,9305.716132,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.490724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.062505,0.0,0.0,1.0,0.0,0.0
1079,24.880174,0.0,1.0,0.0,0.0,1.0,0.0,9634.442732,0.0,0.0,0.0,1.0,0.0,42.268786,0.0,0.0,1.0,0.0,0.0,1.614692,0.0,1.0,0.0,1.0,0.0,2.192958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.427534,0.0,0.0,1.0,0.0,0.0
1080,37.990115,1.0,0.0,0.0,0.0,1.0,0.0,3816.506596,0.0,0.0,0.0,1.0,0.0,42.128553000000004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.779669,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250506,0.0,0.0,1.0,0.0,0.0
1081,36.443564,0.0,1.0,0.0,0.0,1.0,0.0,1339.1314300000001,0.0,0.0,0.0,1.0,0.0,11.048459,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.924177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1082,36.980356,0.0,1.0,0.0,0.0,1.0,0.0,9965.689847,0.0,0.0,0.0,1.0,0.0,41.280479,0.0,0.0,1.0,0.0,0.0,1.015847,0.0,1.0,0.0,1.0,0.0,1.011962,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.784471,0.0,0.0,1.0,0.0,0.0
1083,38.204041,0.0,1.0,0.0,0.0,1.0,0.0,722.458414,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.139092,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.395468,0.0,0.0,1.0,0.0,0.0
1084,23.963236,1.0,0.0,0.0,0.0,1.0,0.0,1233.8851619999998,0.0,0.0,0.0,1.0,0.0,11.09762,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.407753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.695877,0.0,0.0,1.0,0.0,0.0
1085,34.70731,0.0,1.0,0.0,0.0,1.0,0.0,684.8600809999999,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.544696,0.0,1.0,0.0,0.0,1.8660450000000002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.449267,0.0,0.0,1.0,0.0,0.0
1086,40.29889,1.0,0.0,0.0,0.0,1.0,0.0,2732.233975,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.001543,0.0,1.0,0.0,0.0,1.207926,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8904660000000004,0.0,0.0,1.0,0.0,0.0
1087,27.284055,1.0,0.0,0.0,0.0,1.0,0.0,4258.4949670000005,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.506742,0.0,0.0,1.0,0.0,0.0
1088,31.462222999999998,1.0,0.0,0.0,0.0,1.0,0.0,1925.478925,0.0,0.0,0.0,1.0,0.0,19.463262,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
1089,26.404048,0.0,1.0,0.0,0.0,1.0,0.0,1881.855393,0.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9637059999999997,0.0,0.0,1.0,0.0,0.0
1090,29.115694,0.0,1.0,0.0,0.0,1.0,0.0,7426.128551999999,0.0,0.0,0.0,1.0,0.0,49.222889,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4610530000000002,0.0,0.0,0.0,0.0,1.0
1091,26.369482,1.0,0.0,0.0,0.0,1.0,0.0,11635.179116,0.0,0.0,0.0,1.0,0.0,45.211503,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
1092,35.335423999999996,0.0,1.0,0.0,0.0,1.0,0.0,4143.61015,0.0,0.0,0.0,1.0,0.0,19.658184,1.0,0.0,0.0,0.0,0.0,1.220405,0.0,1.0,0.0,1.0,0.0,2.8169299999999997,0.0,1.0,0.0,0.0,1.161029,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6408300000000002,0.0,0.0,1.0,0.0,0.0
1093,37.279675,0.0,1.0,0.0,0.0,1.0,0.0,3372.227712,0.0,0.0,0.0,1.0,0.0,17.603851000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.3689129999999996,0.0,1.0,0.0,0.0,1.890098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1094,24.166066,0.0,1.0,0.0,0.0,1.0,0.0,1274.569547,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.260391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1095,38.484772,0.0,1.0,0.0,0.0,1.0,0.0,1172.0868699999999,0.0,0.0,0.0,1.0,0.0,19.066157999999998,0.0,0.0,0.0,1.0,0.0,1.995613,0.0,1.0,0.0,1.0,0.0,2.462673,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6880129999999998,0.0,0.0,1.0,0.0,0.0
1096,28.515171000000002,0.0,1.0,0.0,0.0,1.0,0.0,955.240724,0.0,0.0,0.0,1.0,0.0,11.223616,0.0,1.0,0.0,0.0,0.0,1.529224,0.0,1.0,0.0,1.0,0.0,3.483443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.642113,0.0,0.0,1.0,0.0,0.0
